,Medialness,Angle,Orthogonality
0,0.9630803314864849,0.26071347353992474,0.40119640394858724
0,0.9673166671289236,0.13594731970677398,0.2966249601681962
0,1.0180117761597895,0.18728945294762717,0.2828002253653432
0,1.0186914321594633,0.2025579817971457,0.3545628341196016
0,0.9403455753749662,0.1938777590450866,0.2773159273108108
0,1.1066438694481326,0.30870044995533896,0.28724699044359997
0,0.9727281771033254,0.2172769762074154,0.30867742897191547
0,0.9678850592626469,0.14231824374232355,0.3604732143085012
0,0.9749683685651948,0.12382517176716887,0.28754909664893585
0,0.9783021571028534,0.317696782990468,0.350759294676121
0,1.010240693723075,0.17410095242700477,0.24069112366742434
0,1.0173758129255785,0.18682876478942373,0.27635631796260923
0,0.9587558293494312,0.12682079897953732,0.3818635008311994
0,0.9761595373550402,0.16959881481922967,0.25938184167472605
0,0.9506485642612786,0.14653627630234548,0.3288519778596081
0,1.0068399808761122,0.18280521665115648,0.35814454709850246
0,1.0195660630578136,0.1732346661860767,0.28139294259951614
0,0.9520519907598133,0.12012127659504321,0.35181623453760535
0,0.9564221685364084,0.15290184629811504,0.3266973119888613
0,0.994195720705335,0.16407716769956796,0.3443983204605725
0,0.9663178966983003,0.1669628964780997,0.35856658977776806
0,0.9695914348296215,0.17560890022073386,0.2752955907513174
0,0.9797082452364463,0.13514580529787448,0.27663066704764827
0,1.0039702919991496,0.15360763622138582,0.30026263902527617
0,0.949120748265021,0.11289879249989257,0.3149843072679375
0,0.9487351795707343,0.10420975953341848,0.32669943306414695
0,0.9850778082402445,0.19821639764378526,0.3162857950442688
0,0.9880603120337612,0.17843639132437963,0.4589450065907885
0,0.9576245274900373,0.17748050819651953,0.3422178269707523
0,1.0131138469551888,0.18117653506230735,0.3312321771937626
0,0.9499162290862347,0.11311932806510144,0.26065108670461234
0,0.9369284331616404,0.16592334194617137,0.4037923976479786
0,1.0149043393071886,0.1450584581135212,0.3252900011385214
0,0.9933697411198606,0.16626565027126705,0.3277450752117154
0,0.9493077664797891,0.15444136979989556,0.46824028544291685
0,0.9616377752730756,0.17821546690560075,0.29605579655187036
0,0.9761248675133147,0.14696626706287846,0.36564266074512947
0,0.9672537744622863,0.14478189449147164,0.22122180023237004
0,0.9503453987021425,0.16477013361614637,0.5135220352382008
0,0.9591282937364121,0.16115063372635585,0.2850924446408725
0,0.9745672873902843,0.15214807641110267,0.2771958569788675
0,0.9887075631022405,0.1431782821260098,0.2312023876563634
0,0.9926162055585693,0.14555769575493363,0.3653617833370565
0,0.9503430356712156,0.10898256415253454,0.2767065776766871
0,1.014389689472518,0.19200518367910085,0.4229797187477228
0,0.9660995495378691,0.16186762324355225,0.27621504164010013
0,1.0160755815323341,0.20493174838703274,0.32716143782286594
0,0.9761496468058422,0.17587021000027744,0.3386717527980812
0,0.9669610067516978,0.19593189011548828,0.26925800030194164
0,0.9934218012474285,0.16530079166208256,0.34386549634061003
0,0.9939284816625323,0.15298828404989892,0.45978041814143855
0,0.9826307855925961,0.17677037040165028,0.29566628656890903
0,0.9709125138054943,0.15966414554630087,0.4001965927167687
0,0.9809431997929237,0.12854521478038844,0.29303430042208567
0,0.9826671247804734,0.1552197555143383,0.31928622840425824
0,1.0482573224876748,0.2170361077811157,0.3016690844461159
0,0.9906385179891103,0.17868325195805337,0.31507238082977573
0,0.9663266478242646,0.15460759209613067,0.2564832238326093
0,0.9959293224149665,0.15553065011291453,0.2703038058604086
0,0.951790301000473,0.10705034734372254,0.34544631944293785
0,1.0126256060352206,0.2904704958918886,0.4332422125355567
0,0.9942978435365764,0.1418003775632923,0.24068245174882824
0,0.9574774202956168,0.3240020464037896,0.6175779727465195
0,0.9919936329696862,0.23360803365109506,0.41923928881889516
0,1.0010922260112718,0.1992192632133899,0.27482754545033045
0,1.055284325963184,0.1929579250201977,0.36578971563980406
0,0.9577526930796108,0.11924161883663315,0.38806115113659956
0,0.9576467922771754,0.13868292317848244,0.2871468427300838
0,0.9613718032146958,0.11904314385360724,0.287680398957121
0,0.9796042523416726,0.15768100485928263,0.2883993545719346
0,0.9629568198755324,0.1527108166727171,0.3251108936445303
0,0.9968447256103123,0.15509717825474226,0.344732558076423
0,1.0477962446378843,0.20963838354975944,0.41771189222608524
0,0.9691283632282375,0.1702409010113683,0.332628916063663
0,0.9732923209121844,0.11978104740101804,0.3191709229361196
0,1.0056280121369736,0.15285823008906058,0.3350373347719742
0,0.9608421019407961,0.1891987774416954,0.32986421151543155
0,0.9842338963228868,0.20700774959792786,0.31949221957887863
0,1.0028049128208738,0.15884444593890046,0.33651701461443195
0,0.9709458595302806,0.1738377511294602,0.27967194512801036
0,0.9830259182755748,0.17283778561436391,0.33260851297389527
0,1.0375917207632779,0.25214015135258666,2.405600181219444
0,0.956948039887347,0.11940973958775106,0.405383213952463
0,0.9601607511844387,0.17674164230050524,0.32499651030643384
0,1.0192162877094535,0.1919481668051035,0.2784992125491095
0,0.9977456182716273,0.24218326209215602,0.36021663830122524
0,0.9446255529278751,0.15774709098901588,0.452623022057403
0,0.9630666879108459,0.22343139021566844,0.5194866068564007
0,1.0010714250205999,0.19845599468456063,0.33515774218577804
0,0.9838132136601905,0.15696269559559017,0.27838971448161304
0,0.9554023515505422,0.13717238063866735,0.2524963011290391
0,0.9778594167931322,0.17181131690517165,0.25411664087560937
0,0.948605756859993,0.11807791293649543,0.3515015282098523
0,0.9518824265528789,0.1717950063407008,0.31746818857898457
0,0.9734974942683294,0.16866198251690068,0.25728675838409365
0,1.0046602385604317,0.26489718826150427,0.2805278405564107
0,0.989865374760996,0.20169753863931786,0.257463679991764
0,0.9715010359393846,0.15353898367592964,0.3301193834720982
0,0.9710987575579512,0.20682393888203374,0.40952909618119765
0,1.0036490171184405,0.17926264453621107,0.3243569701816421
0,0.959809109569104,0.11776634294225788,0.24425203928567835
0,1.0456626243968143,0.18183913808503493,0.3827329495142462
0,1.0036355686429137,0.1856227114396382,0.34085298313602513
0,0.9933433457076398,0.13953315423388116,0.35576127878892666
0,1.0229522791825318,0.1628791720524948,0.39520744174273675
0,0.9747602713423666,0.1424900942341936,0.3518597907569556
0,1.0276957365842212,0.2034693371670818,0.2132686351846209
0,0.9819089546889376,0.1854218647326906,0.26485043377414297
0,0.9724111726767231,0.1377338751036249,0.3810817576911745
0,0.9953415949546478,0.15934302458971766,0.23178674190121126
0,0.9875170259140014,0.18480371731832002,0.24245724921737946
0,1.2329655064863962,0.4284872865615095,0.4725255721072919
0,0.9787964936726198,0.13698434806981594,0.2513619798082565
0,1.088781991237139,0.2360898899630828,0.33220088593695624
0,0.9814491815831452,0.1686753660814417,0.26231532267368723
0,1.019454326374142,0.15340614217000764,0.3344154661171258
0,0.9576322826071804,0.12991369899761776,0.24061663368489114
0,0.9841615341439908,0.13874859026000821,0.2975167762802909
0,1.000462483178819,0.20684731471231227,0.41812752453491864
0,0.9783747678904654,0.136713577582972,0.2095982245953926
0,1.0064619746821,0.18442824005993555,0.3700215992306394
0,1.039172797007477,0.21718224213346235,0.24891287767918918
0,1.0216281810215042,0.250945777398509,0.45265260859576534
0,1.0246730491280516,0.15382421966299287,0.3375856170454118
0,1.0121442118161745,0.1658138840865016,0.26130329477456343
0,0.9790020750880762,0.1203510590896112,0.32314543660983447
0,0.9544821179888917,0.16807341705425827,0.286384621821709
0,1.0383920651832472,0.22359460743916565,0.2582990339269047
0,0.9873724631893076,0.14964619322945408,0.24349586514833135
0,0.9682228538035722,0.19008713590558457,0.28005733074073924
0,0.9792989583956901,0.1625955503820612,0.2199714444899707
0,0.9941306084456617,0.14445794637737375,0.34782533582338676
0,0.9938828132045425,0.16343370546222336,0.3235595606166489
0,0.9587170840808918,0.1123094565726525,0.24822254558242743
0,0.9520412569621982,0.13352697527876628,0.355144371075289
0,0.967836964359381,0.16755136690623235,0.2554294443542585
0,1.0047564771994728,0.18301623844355977,0.5272280304130328
0,0.9425343254107157,0.12144127979251139,0.3380603848873252
0,0.9495668639996668,0.13757683028445847,0.29081590839866595
0,0.952169007166207,0.1165666126149242,0.30632092124251314
0,1.0131344723390572,0.2251758836831464,0.44615017102235005
0,0.9791085004826288,0.18822892016288786,0.28071986201108107
0,0.9417536725768048,0.209192763220249,0.2876536939069207
0,0.9398267694499998,0.13995477285867644,0.36565398496765367
0,0.9888451042258871,0.17562547409991702,0.32944466508311576
0,0.9637300797232033,0.16080692549994677,0.28470305050650196
0,0.9518862128526053,0.14698700990857327,0.2879287995109152
0,0.996764966609653,0.23916663939511326,0.24193761888891924
0,0.9805638346562162,0.17080079165986628,0.3795034499650802
0,0.9968104118578685,0.1552349833334264,0.24021283545200975
0,0.9587115891222696,0.2023784626094944,0.43484825256872356
0,0.9598357567568775,0.1317430888153289,0.2436310584408159
0,0.9825208050434278,0.1973145434245751,0.23073027825616232
0,0.9945167326458135,0.16516400625725378,0.33541977472050943
0,1.0376321081640703,0.18144643885467468,0.40579739566142903
0,0.9651275380595161,0.13989450548480983,0.2798692541568953
0,0.9859604278438066,0.2928335167412186,0.3014860847576009
0,0.9691606063602838,0.13264604880443495,0.25674042963469074
0,0.9900945947672287,0.1274065800401049,0.3144236757854212
0,0.9822887525533761,0.1302114695938896,0.43446108948849654
0,0.9589559558344182,0.18264311822756507,0.31999286073107136
0,0.9517390556824408,0.16036422878062634,0.27447574416014486
0,0.9783758880342843,0.14292074873858782,0.33723310784660343
0,0.9918730142844719,0.16579880607082784,0.31355291600341983
0,1.077928494873946,0.24743391941152956,0.38560375868640423
0,0.9409009817971122,0.1365562382838203,0.33168904471121413
0,1.0095647453974554,0.1606259623781101,0.4433315260431942
0,0.9401968150819165,0.17702755833083525,0.45954278289118017
0,0.9570407757795045,0.1884332998735916,0.44271315703734887
0,0.9766854203634304,0.17233942985864745,0.3923258846439042
0,0.999109631571664,0.21246692937295922,0.5474768994196586
0,1.0249626256835875,0.20159267142251586,0.2824499894523625
0,0.9633592515112224,0.13665725779194324,0.2568607151175168
0,0.9857286573442401,0.16092430538380725,0.21051502002734224
0,0.9553633065166389,0.11916398828733671,0.28383749298895733
0,0.9893800842228133,0.1683126918017872,0.26251665294385934
0,0.9911567784172101,0.1936613197380559,0.31580611587136925
0,0.9574529835551098,0.13660412194505744,0.258963829997826
0,0.9619011844011321,0.11845550510573014,0.34864403626561424
0,1.0464444640646202,0.2123062708710135,0.38912445096054205
0,0.9644640766431671,0.11449802211055801,0.28640671719949967
0,0.9626163426422895,0.13509159271436286,0.24579028362963246
0,1.0175195960437926,0.2506835303610245,0.23166340478617767
0,1.0486679445382838,0.18373390058924088,0.3487167368964506
0,0.9528800354764871,0.1251818890133234,0.2875117717417723
0,1.0313182103903227,0.18607871535457474,0.2703476139627514
0,1.026035683862619,0.15824034456424727,0.35688214849838207
0,0.9766970253381172,0.2300800470902411,0.33340979051935865
0,0.9709258623380549,0.1428348227642922,0.24590968385575301
0,0.9876356246039251,0.16824334727277104,0.2629247901916324
0,0.9690566745150873,0.2203882431721904,0.23207429034498686
0,0.968682958382937,0.12491920547201459,0.27060873980135786
0,0.9575916073619687,0.14671215487576694,0.3463724596417079
0,1.003678511543718,0.1543658591961795,0.2533309359915887
0,0.9458056151474532,0.1401942963378054,0.3055520453400194
0,0.9922372014842661,0.13997269547206254,0.24557260336454703
0,0.984023673710797,0.15303307927760987,0.33046182907960847
0,0.9887459326872973,0.1535710219359503,0.27611912073792744
0,0.9534495833338231,0.15048596325365587,0.3194329892763259
0,0.9699251672278613,0.16070680811071775,0.24658467542297502
0,0.9484906116329459,0.1295243488507317,0.3735158994333017
0,0.9473472663314237,0.1871000857666714,0.4106301237924592
0,0.9620575641571035,0.16823009721173862,0.2766434768079719
0,0.9907072048739404,0.18566593095557357,0.39543479383534424
0,0.974731813930548,0.17416393542474307,0.27545043584953477
0,0.9702724926018567,0.14363104227339532,0.31646267728503763
0,1.0474746390972909,0.21349785917966488,0.3075780259960346
0,0.982288767646025,0.2017520332674576,0.3527900326672151
0,1.09324162614338,0.23431759217403691,0.5795938524067635
0,0.9702425615741193,0.17744492319591182,0.2583503126594597
0,0.9934742339071294,0.22159018286966933,0.27560886034495624
0,0.9564892754071083,0.10650259747816955,0.2729376444101551
0,0.9809754040392494,0.15344093638994818,0.2566467192854926
0,1.0186548657187229,0.19813344565255508,0.2186682806831412
0,1.0040384176617996,0.1537278324321521,0.25748382206776627
0,1.06750019550428,0.285481783102597,0.2665011959087488
0,0.9941354402405265,0.20023295355732498,0.5083103862218021
0,0.9598736462327296,0.16236093395621853,0.2502179168800261
0,0.9797212674421555,0.14430067266281044,0.2583826559912229
0,1.0602964851479544,0.22211089016911673,0.23563060961712426
0,1.0112785487187288,0.13964189643393737,0.3403643867983315
0,0.9745631965385184,0.1647087080374227,0.4003416305284097
0,1.0368942390574947,0.39249205862145076,0.3059976084314362
0,0.9748367725095894,0.15923586597205752,0.38743898328906323
0,0.9826153151272307,0.18528888280516295,0.2743718224551017
0,0.9987916581504541,0.15740012701016035,0.2804256612796983
0,0.9518784743946888,0.1307502909647945,0.27851574616293695
0,0.9756412170116096,0.18068896348134833,0.24708761407782925
0,1.0107951429181157,0.17453260499189316,0.4354429384568769
0,0.9940420812828333,0.16531709804145192,0.2398909215691439
0,1.0011929982702006,0.15443034469437825,0.34191396219300985
0,1.0101566202174213,0.18456720001147467,0.2771630183831074
0,0.9272857747914786,0.2937820503369476,0.7247409765162793
0,0.944372977328845,0.16701478213721632,0.3511429958338508
0,1.010434681981089,0.1774117971338385,0.19560362566827455
0,1.0053993634950569,0.16021135045034146,0.38538447987157537
0,0.9677052527268112,0.1352048064605939,0.24054017466001607
0,1.065171045973983,0.2032010043793501,0.41378863113654346
0,0.9503802386484693,0.13792067365084895,0.3188241093620729
0,0.958715156178187,0.13079020734237382,0.28196738454253084
0,1.0415560828115948,0.19646857458111308,0.41595093644946385
0,1.0208792019688404,0.18889448356672653,0.408875080516306
0,0.9455755211413135,0.12915567646470497,0.3362035687210881
0,0.9565510949790411,0.11631074330788516,0.36048165315688635
0,1.0302754702811403,0.2026088197715574,0.24499098038204434
0,0.9433707978603969,0.11604762197980056,0.300295495087834
0,0.9605820992712788,0.16820771101983636,0.3847336916203036
0,0.9472529893441881,0.1660818851993722,0.2996455192003737
0,0.9565727818082853,0.14985550673176184,0.2732495574603641
0,0.9535953595655036,0.18941817258201527,0.30315315998065573
0,0.9833127205443912,0.17317154666487916,0.24209933511002787
0,0.9690412667867078,0.15496642610091896,0.34995698076609405
0,1.0391421023928038,0.2471293870591001,0.2381789851937301
0,1.0463576405344637,0.23880707473993906,0.286837546515578
0,0.979849320215248,0.1519392278262128,0.20355911765149387
0,0.9907831074131254,0.23134698760217237,0.3444316217978704
0,0.9769062605531117,0.14165617198002423,0.3290679038407043
0,0.9992026474920326,0.17299210483841063,0.22741870536518344
0,0.9858791184958435,0.22609510845902722,0.3393263023412341
0,1.0770013994099616,0.222989948263526,0.4200378322537326
0,0.9836640302435975,0.14185425294367898,0.2460991603059312
0,1.0493398148857742,0.17789806478042702,0.3590191038140704
0,0.9520062144431961,0.15085853856426487,0.29667608889563907
0,0.9421060478528467,0.1439312210765158,0.417896160423132
0,0.9434802920933831,0.19950894320583773,0.40557085030658335
0,0.9594401549824378,0.18104526176268054,0.26808527101950996
0,0.9661503368379726,0.14182412433822547,0.3305078512834643
0,1.0550762022136686,0.24231756165759283,0.5085474233694237
0,0.9861230006236711,0.1532187645911089,0.2148535525479155
0,0.9976670528744733,0.22097665736136543,0.3625533172203275
0,0.947961354708761,0.1386988535947588,0.3042119472274476
0,1.0407611926736684,0.18631985394758158,0.3293749366039946
0,0.9689061685036444,0.14293076186879194,0.2788662589736624
0,1.0107588812854624,0.25468394670767774,0.44595688000013356
0,0.9652903331202858,0.14651850533319685,0.34511030457557645
0,1.0193833805503594,0.2050785415754765,0.4641560099350082
0,1.008450906051178,0.1474934019095309,0.37922618730760815
0,0.9478224904812681,0.12089453969501227,0.3035999724940785
0,0.9720564659251136,0.1402203513511937,0.21685339311928872
0,0.9471750008971493,0.1207231457615713,0.2960134995740877
0,1.00616763697709,0.17894265765283965,0.34391803190557635
0,1.0111796423376915,0.16117247068045568,0.2778860039689865
0,0.9477164964105227,0.20820198489440966,0.37732255614906285
0,0.9219879929102959,0.1394367854388454,0.43049808217699953
0,0.9517197567745813,0.13870719966139308,0.34422164539139743
0,0.9703020268744982,0.14827963524194596,0.43555172473000636
0,0.9682082951526162,0.13878701790835898,0.40401612229799655
0,0.9195048526542413,0.2264987482731716,0.5913915194983439
0,1.0143021809563344,0.18155661464294848,0.24814678963433964
0,0.9554151206535313,0.1940662106693864,0.4510367935521317
0,0.9485790271791021,0.16330564705781458,0.30700651170516924
0,1.0163128460372577,0.16848649777658142,0.4397061959990519
0,0.9767050766971332,0.13667854420801664,0.3103241647165493
0,0.9738575647180145,0.17497971346769797,0.25281717866100684
0,1.01160505747838,0.15839735643683117,0.31163279534328336
0,0.9368371470685829,0.15525210714585044,0.4036601897165189
0,0.9866030115262143,0.23019077522578624,0.25121853855283444
0,0.9552937117703095,0.16423444550304414,0.3009848265328901
0,0.9939151358565496,0.25868376746556676,0.25135471219981953
0,0.9754063748450387,0.27768608653371946,0.36474731783054126
0,1.0358299136693743,0.2075537222218808,0.23134330264832903
0,0.9926883816046274,0.17122608764792474,0.28078941750528524
0,0.9625740863321206,0.16729790264853506,0.2999704531820675
0,1.0384927695673207,0.1729580808713712,0.38711016850435476
0,0.9741094198823895,0.17556391662347456,0.3225079827742793
0,0.9714821463773489,0.1786650151737185,0.28288080775657376
0,1.0440181855258914,0.22855688855584994,0.455478476232379
0,1.0092307110162897,0.17841580429670947,0.25750395786306535
0,0.9827169784642115,0.2678373739011505,0.28870520330367366
0,0.9545695226877711,0.11083186716716344,0.28840824375316243
0,0.9487102924497145,0.13366342576395635,0.33758787572631505
0,0.9636824058868354,0.16506930170031758,0.25575927651112107
0,0.96225938633452,0.14182969775545695,0.2559417479012692
0,0.985037679706729,0.14360347118134362,0.3667025223203539
0,0.9612611575077888,0.1103555247754052,0.33623863415088556
0,1.0437827526139205,0.22834389791804074,0.2846508640605995
0,1.000049067504023,0.21680844468776753,0.283623710256633
0,0.9507753391367899,0.10498031524779644,0.3021115440870741
0,0.9629056797876182,0.15948195016816288,0.25567895567369264
0,1.0009932296691197,0.1740031224129747,0.39913627545016456
0,0.9530637765526537,0.13225913261660405,0.3943515791611205
0,1.0300297311717816,0.2267896970769041,0.3561853729919437
0,0.9816982601479194,0.18556175568999236,0.2314778088477969
0,0.9512853100773542,0.15295471613318826,0.34696031501262103
0,0.954805014338613,0.12738743565541838,0.27470605103679546
0,0.9556886667635296,0.1729265684735026,0.5797768080115954
0,1.0002925954413926,0.18165493916594086,0.22735786882850142
0,0.9765596278035408,0.17791493144570156,0.2792571734081349
0,0.9823007586458467,0.1930852942984592,0.3035096509201332
0,0.9785445498012614,0.16961685120362813,0.26474115333543957
0,0.9871866971155885,0.1852339327563427,0.3873536062742826
0,0.9841549180740276,0.1659512057461349,0.22446153586157847
0,0.9868372834857817,0.16264445778527045,0.20709628827864762
0,0.9532342611815516,0.1242621914431007,0.37430352484070045
0,0.9945721721313653,0.16204407535964727,0.337784812122383
0,0.9715300891383932,0.15136064207681038,0.2548011335840621
0,0.9443610429800366,0.17106690371567473,0.4506212411968814
0,1.0713285550411333,0.339201643540491,0.29763232187994804
0,0.9437950114015287,0.1152161393971137,0.37954083156475016
0,0.9810290434745017,0.13408346298110912,0.29819343781124336
0,0.9797233771448988,0.17802843230873444,0.23428644723720038
0,1.0538700721935166,0.22231960079716245,0.4804163825660338
0,0.9997690337900125,0.17085265493713808,0.3866942839935888
0,1.0299862630503993,0.1604279866085195,0.40005104190154583
0,0.9740394032415431,0.13279672930387942,0.4610599381301389
0,0.9653255479673366,0.16081546559201643,0.25447810308048807
0,0.9470135907037508,0.10925374852368516,0.2914104926775848
0,0.9501859310029277,0.14618678838905055,0.28963740990794296
0,1.0054713927754348,0.14480852086016835,0.33775273116940424
0,0.9542544062540718,0.11860094303162143,0.2950230963147587
0,0.9587405439297615,0.15298794915388914,0.26537463409262474
0,0.9747078155385833,0.141002559341028,0.43556347250418304
0,1.0162794651084976,0.1786989829900822,0.2410768788057455
0,0.9869385671432491,0.1454287500367882,0.29241730849246966
0,0.9740741801904984,0.1250326210938656,0.3826369790523092
0,1.0323024619913819,0.17668797845680448,0.2773051417325075
0,0.954497809541654,0.1315501207940092,0.2615644217709692
0,0.9681434055632394,0.13144258722914412,0.23723419840817106
0,0.9645455021211679,0.19614386497184488,0.30093814733198915
0,0.9885612111773728,0.13535502236241836,0.3322637535556685
0,0.9713600415094238,0.12668421603596972,0.2184092806405869
0,0.9473276447014971,0.1839349567688114,0.5147288434227231
0,1.0154471719673341,0.18195386861949564,0.22613875959918364
0,0.9652108030016495,0.13548830732969336,0.25474630917950336
0,1.0040651930393398,0.15903983927054785,0.3013561015634358
0,0.9518350155985362,0.12680916882757995,0.30870500558194197
0,0.9840958010755043,0.20982906536195603,0.49963797775743474
0,0.9666306444536271,0.14487628984797482,0.3161842272214173
0,0.9491198241439571,0.13621167952692256,0.30018348677606743
0,0.9770735386497019,0.12899737512170673,0.23966732646996983
0,0.9685947892922,0.16128486037603632,0.28495089365982695
0,0.9924373514067583,0.19813097931089482,0.32306431183061723
0,0.9626749731644654,0.15490653985080252,0.281434480149349
0,0.9936732254091055,0.1722624317935666,0.3779941906766029
0,0.9904186956944001,0.15273491144701515,0.4234204430690362
0,0.9701737314359025,0.14935023856950191,0.45222641782737133
0,0.9899542893396903,0.18773288634099805,0.3256283260234407
0,1.0645496021233685,0.22113577925029376,0.3048417553142437
0,0.9649636412785101,0.12531685469148562,0.2634595787090211
0,1.0007095928817258,0.16197164313926274,0.3170791911063737
0,0.9643704021488371,0.11414778989074101,0.2886150901537739
0,0.9639387644640955,0.14012046431754208,0.2506665835244902
0,0.9813004585735385,0.1436016603706337,0.3609467309222472
0,0.9602224674309933,0.16856124971051095,0.29611433020933525
0,0.9492896511143251,0.18401843962594627,0.5037629611768445
0,1.0679432895474155,0.1949990941885921,0.4835615876603294
0,0.9757218046556625,0.1358044075593393,0.24996953158909502
0,1.0250075905360443,0.18459481749375412,0.3469730779874498
0,0.9485353013170529,0.1427226692151512,0.3736467413283918
0,0.9817761560375172,0.14485646295761528,0.23701787797332843
0,0.9694455692507585,0.1540187419875258,0.23446315492760533
0,1.0057371144916911,0.18462981799605047,0.30763513455706454
0,1.0915674539613858,0.2444242189567943,0.4895788807738312
0,0.9502493918640674,0.160894601797943,0.2721461822917346
0,1.0013608679368244,0.1444025216376773,0.2907712843782018
0,1.008541385327633,0.24580256969039568,0.47706137739527166
0,0.992459946826285,0.2643819248540765,0.32025085110683565
0,1.064835249173253,0.21057044396148838,0.32936522980241445
0,0.9851067425868283,0.1236159725477579,0.3443612395075774
0,0.9871034148355933,0.13965138280286646,0.26499769955871616
0,0.954289706945699,0.27277556842377426,0.3664580661382418
0,0.968887282359258,0.18561386909041933,0.5276051323759764
0,0.9777824598932128,0.11668939566073026,0.38985458730043665
0,0.976221806540158,0.1131575119560419,0.3503207257058251
0,0.9932777467023333,0.23346667032096063,0.30045580465072164
0,1.0085002531165812,0.19284696826135422,0.3270044895135045
0,1.0574445311226635,0.23418867990393574,0.2759790724443579
0,0.9925468020483117,0.1803193113904336,0.3009392478101929
0,0.9531116549410259,0.18029800837387314,0.3530833358444838
0,1.0564909584374826,0.20406277774348472,0.4864689071510763
0,0.9525337470414408,0.13287988320724084,0.3053919347942215
0,0.9546944804583261,0.12547168487709062,0.25540255821629576
0,1.0058512150206327,0.1831073850621004,0.27450814018576575
0,0.976570638263242,0.16112195679723976,0.2174277378378076
0,1.0179010536568776,0.19344450702674104,0.2681093638739996
0,0.9801099316527119,0.15051204462905982,0.2526112589121401
0,0.9784846692899548,0.15143758705528715,0.24424443302675614
0,1.0620167650173085,0.21607751433882894,0.3579237794742042
0,1.0537542439119902,0.2197077562253835,0.2807341802437169
0,1.0214935550797697,0.20903937488479035,0.21454849561525405
0,0.9913197994703649,0.17838926241361744,0.36473756912894734
0,0.9919670754542711,0.24867035433123344,0.26872256207127027
0,1.0226619210167407,0.20836892162332715,0.2565861053386606
0,1.0308614456763103,0.20105234449245613,0.33059413341059163
0,0.9874590559582149,0.17046516764015354,0.25139055791336024
0,0.9450986348889051,0.16848378616278475,0.2992415893617295
0,0.9669297337764536,0.13047603796208898,0.22147585308040643
0,1.0562814786588606,0.22039320258735362,0.2993418293331317
0,0.9689682419161838,0.23890569553312332,0.27460899884591683
0,0.9804130048502568,0.15182317956631583,0.2336205524192212
0,1.0073820075059006,0.18721640355238525,0.2874870764346612
0,0.948253969334614,0.11133572351915146,0.30972854875142597
0,0.9920663891517536,0.14238176854542745,0.45156149394202805
0,0.9692826173507813,0.12440175086509347,0.24774887620672084
